task,dataset,feature_set,target,model,group_column,group_value,count,mean_residual,mean_absolute_error,underprediction_rate
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.0034,2,-0.0017373407977970198,0.07815931233571444,0.5
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.0035,7,-0.00374668952666598,0.01144649978388435,0.5714285714285714
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.004,116,-0.0010742764565795386,0.02023873966135487,0.5431034482758621
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.0044,2,-0.0022666465079871356,0.003904074594131335,0.5
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.0045,7,-0.0037360664576937958,0.011445849405956112,0.5714285714285714
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.005,9,-0.00026863883221768986,0.011535999992567745,0.6666666666666666
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.0059,5,0.00028706404719915926,0.005990241912168704,0.6
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.006,7,-0.0037293075543125493,0.011444484943907979,0.5714285714285714
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.0074,2,-0.002442413096759674,0.0038813952558792303,0.5
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.008,7,-0.0037294139941715515,0.011443634531879836,0.5714285714285714
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.0086,3,0.005315538395666434,0.011876120418754835,0.6666666666666666
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,gradient_boosting_regressor,fof_linking_length,0.0126,3,0.011057745574529423,0.019842641673469857,0.6666666666666666
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.001,1,0.0050908661325174045,0.0050908661325174045,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.002,40,-3.911270130270012e-05,0.025004929579415868,0.525
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.0027,2,-0.001164331627586418,0.08824683900681779,0.5
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.003,12,0.00043902543159209453,0.03386906286167313,0.5
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.0034,2,-0.0015405300695649563,0.08787049847778142,0.5
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.0035,7,-0.0060109417813733685,0.01740568576338037,0.5714285714285714
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.004,116,-0.004053754974560972,0.02623094455325358,0.4827586206896552
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.0044,2,0.01622333776264913,0.01622333776264913,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.0045,7,-0.00513635660778881,0.017888512506251224,0.5714285714285714
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.005,9,0.0059968400167580115,0.025315531982459352,0.6666666666666666
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.0059,5,0.00795523210896878,0.01126199354310713,0.8
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.006,7,-0.007412913202173376,0.018036640824743606,0.5714285714285714
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.0074,2,0.016304320592122112,0.016304320592122112,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.008,7,-0.009446635025515671,0.017710239084646227,0.5714285714285714
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.0086,3,0.002759133913721956,0.009023485412787283,0.6666666666666666
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,random_forest_regressor,fof_linking_length,0.0126,3,0.012927038386287079,0.01533053992683118,0.6666666666666666
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.001,1,0.022471711327820595,0.022471711327820595,1.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.002,40,-0.004612384626159504,0.02685941055374027,0.375
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.0027,2,-0.035237566626957505,0.035237566626957505,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.003,12,-0.003599270312122324,0.016821638118834727,0.5833333333333334
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.0034,2,-0.030993095797484327,0.030993095797484327,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.0035,7,0.0004230417240509452,0.014432077005143276,0.7142857142857143
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.004,116,0.004006719498424993,0.025236443663772624,0.5948275862068966
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.0044,2,-0.11373176263863415,0.11373176263863415,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.0045,7,0.005645283123780084,0.017848004605303516,0.8571428571428571
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.005,9,0.012541047159330734,0.021414386693605333,0.8888888888888888
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.0059,5,-0.045724553735076646,0.04696605555342962,0.4
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.006,7,0.013469469523296779,0.023293191383458593,0.8571428571428571
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.0074,2,-0.10498630907350978,0.10498630907350978,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.008,7,0.023892599744951695,0.030548361731963267,0.8571428571428571
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.0086,3,-0.014282233779328643,0.014282233779328643,0.0
regression,positive_bound_runs,with_fof_linking_length,bound_mass_fraction,ridge,fof_linking_length,0.0126,3,-0.019042819942043366,0.019042819942043366,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.001,1,-2.8927552517127654e+18,2.8927552517127654e+18,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.002,40,-2.730808887377625e+18,2.730808887377625e+18,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0027,2,-2.69199546939741e+18,2.69199546939741e+18,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.003,12,3.0023791165363885e+17,1.9536350506655153e+18,0.3333333333333333
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0034,2,-2.6919709806437033e+18,2.6919709806437033e+18,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0035,7,1.1950258108795589e+17,8.534917595134255e+17,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.004,116,-6.099670299628648e+17,1.167597921628916e+18,0.21551724137931033
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0044,2,2.7126713317357814e+19,2.7126713317357814e+19,1.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0045,7,1.1971052464537674e+17,8.533280592660945e+17,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.005,9,1.2176616775771802e+18,1.78821179963721e+18,0.4444444444444444
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0059,5,1.1177418298627699e+19,1.1177418298627699e+19,1.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.006,7,1.1983883024463653e+17,8.533236349350857e+17,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0074,2,2.7184393780949836e+19,2.7184393780949836e+19,1.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.008,7,1.1988749788573499e+17,8.532749672939872e+17,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0086,3,1.0641107776997083e+18,1.0641107776997083e+18,1.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,fof_linking_length,0.0126,3,2.677731674885061e+18,2.677731674885061e+18,1.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.001,1,-1.5607951355942848e+18,1.5607951355942848e+18,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.002,40,-5.232717556378209e+16,2.41532455544483e+17,0.525
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0027,2,-1.2538355109399424e+16,8.034768174218234e+17,0.5
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.003,12,-1.1467021277735275e+17,8.922291405612645e+17,0.5833333333333334
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0034,2,-7.699275046361708e+17,1.1715180211435246e+18,0.5
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0035,7,3.786996290240437e+17,6.677415077247489e+17,0.5714285714285714
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.004,116,-3.2020101073381384e+16,6.984024071664763e+17,0.43103448275862066
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0044,2,2.123916443509875e+19,2.123916443509875e+19,1.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0045,7,4.014943605065044e+16,7.991222538230638e+17,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.005,9,-2.0401074517049898e+17,8.567776150722767e+17,0.2222222222222222
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0059,5,8.53684790959483e+18,9.047882012212767e+18,0.8
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.006,7,3.4736858075210788e+16,7.991178294920549e+17,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0074,2,2.130894678058939e+19,2.130894678058939e+19,1.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.008,7,3.478552571630925e+16,7.990691618509565e+17,0.2857142857142857
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0086,3,-2.705572564429457e+17,3.1887972248389274e+17,0.3333333333333333
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,fof_linking_length,0.0126,3,9.045778688598238e+16,1.2747524714008182e+18,0.6666666666666666
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.001,1,-2.5150855385172326e+18,2.5150855385172326e+18,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.002,40,-3.442438057790743e+16,1.252538143166336e+17,0.45
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.0027,2,-4.2651897238265024e+17,7.823559756074356e+17,0.5
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.003,12,1.1197829887118669e+17,9.139661302223937e+17,0.4166666666666667
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.0034,2,-1.2214315938392184e+18,1.2214315938392184e+18,0.0
regression,positive_bound_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,fof_linking_length,0.0035,7,3.408816518532156e+17,6.642467745923759e+17,0.5714285714285714
