fof_file,physical_file,mass_code,resolution_code,periapsis_code,velocity_code,spin_code,timestep,fof_linking_length,n_fragments,total_fragment_mass_kg,bound_fragment_count,bound_mass_kg,bound_mass_fraction,largest_bound_fragment_mass_kg,unbound_fragment_count,unbound_mass_kg,unbound_mass_fraction,largest_unbound_fragment_mass_kg,physical_path,physical_exists,fof_filename_exists_in_source,metadata_status,metadata_conflicts,spin_orientation,spin_period_hr,periapsis_rm,v_inf_kms,v_inf_source,physical_snapshot_date,physical_output_type,physical_run_name,physical_particle_count,scenario_name
Ma_xp_A2000_s030z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s030z,90000,0.0040,370,9.93912059699561e+19,128,2.7398111410691146e+19,0.27565931153881995,2.0706330794076687e+18,242,7.199309455926495e+19,0.72434068846118,3.1563292969279375e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,0.0,physical_snapshot_filename,07:20:49 2023-03-26 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r12_v00_90000
Ma_xp_A2000_s030z_n65_r12_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v02_90000.hdf5,A2000,n65,r12,v02,s030z,90000,0.0040,367,9.938148247186933e+19,132,2.476080922557276e+19,0.24914912325423896,1.9298154290269903e+18,235,7.462067324629656e+19,0.7508508767457609,3.170363860518836e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v02_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,0.2,physical_snapshot_filename,20:58:28 2023-04-07 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r12_v02_90000
Ma_xp_A2000_s030z_n65_r12_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v04_90000.hdf5,A2000,n65,r12,v04,s030z,90000,0.0040,374,9.93959890499291e+19,139,2.174369272981876e+19,0.21875825108894842,1.920438074878735e+18,235,7.765229632011035e+19,0.7812417489110516,3.686621820770594e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v04_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,0.4,physical_snapshot_filename,16:20:13 2023-04-07 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r12_v04_90000
Ma_xp_A2000_s030z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v06_90000.hdf5,A2000,n65,r12,v06,s030z,90000,0.0040,366,9.937276593798552e+19,131,1.5881178602696753e+19,0.15981419509453473,1.5427006279134472e+18,235,8.349158733528875e+19,0.8401858049054651,2.883158789007329e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v06_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,0.6,physical_snapshot_filename,13:35:18 2023-04-06 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r12_v06_90000
Ma_xp_A2000_s030z_n65_r12_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v08_90000.hdf5,A2000,n65,r12,v08,s030z,90000,0.0040,319,9.941741850689526e+19,72,8.693593986216262e+18,0.08744538046532865,1.0352850720724553e+18,247,9.072382452067901e+19,0.9125546195346715,3.082097154526749e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v08_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,0.8,physical_snapshot_filename,07:18:47 2023-04-08 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r12_v08_90000
Ma_xp_A2000_s030z_n65_r12_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v10_90000.hdf5,A2000,n65,r12,v10,s030z,90000,0.0040,278,9.921973884660992e+19,28,2.276714597249457e+18,0.022946186149201363,3.630735307468571e+17,250,9.694302424936047e+19,0.9770538138507987,3.58985885430868e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v10_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,1.0,physical_snapshot_filename,21:25:47 2023-04-08 BST,FullVolume,Untitled SWIFT simulation,3162255,Ma_xp_A2000_s030z_n65_r12_v10_90000
Ma_xp_A2000_s030z_n65_r12_v12_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v12_90000.hdf5,A2000,n65,r12,v12,s030z,90000,0.0040,275,9.944284435303365e+19,0,0.0,0.0,0.0,275,9.944284435303365e+19,1.0,3.1915101087992934e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v12_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,1.2,physical_snapshot_filename,17:50:56 2023-04-06 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r12_v12_90000
Ma_xp_A2000_s030z_n65_r12_v14_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v14_90000.hdf5,A2000,n65,r12,v14,s030z,90000,0.0040,257,9.943972905750184e+19,0,0.0,0.0,0.0,257,9.943972905750184e+19,1.0,3.756007947940844e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v14_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,1.4,physical_snapshot_filename,01:16:30 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r12_v14_90000
Ma_xp_A2000_s030z_n65_r12_v16_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r12_v16_90000.hdf5,A2000,n65,r12,v16,s030z,90000,0.0040,245,9.945014484346631e+19,0,0.0,0.0,0.0,245,9.945014484346631e+19,1.0,3.598103373727549e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v16_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,1.6,physical_snapshot_filename,04:36:30 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162274,Ma_xp_A2000_s030z_n65_r12_v16_90000
Ma_xp_A2000_s030z_n65_r13_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r13_v00_90000.hdf5,A2000,n65,r13,v00,s030z,90000,0.0040,400,9.938050697530014e+19,134,2.6590242910529528e+19,0.26755994429710667,1.9958030520098468e+18,266,7.279026406477061e+19,0.7324400557028933,2.8210731523148554e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r13_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.3,0.0,physical_snapshot_filename,05:16:50 2023-04-08 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r13_v00_90000
Ma_xp_A2000_s030z_n65_r14_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r14_v00_90000.hdf5,A2000,n65,r14,v00,s030z,90000,0.0040,391,9.802975889874328e+19,146,2.3654501709498274e+19,0.2412991929719162,1.85161836507258e+18,245,7.437525718924498e+19,0.7587008070280835,2.927905760815082e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r14_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.4,0.0,physical_snapshot_filename,19:49:02 2023-04-08 BST,FullVolume,Untitled SWIFT simulation,3162022,Ma_xp_A2000_s030z_n65_r14_v00_90000
Ma_xp_A2000_s030z_n65_r15_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r15_v00_90000.hdf5,A2000,n65,r15,v00,s030z,90000,0.0040,369,9.941059003089078e+19,131,2.5429842536129933e+19,0.25580617244327675,1.8601146255424758e+18,238,7.398074749476082e+19,0.744193827556723,3.155825814826022e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r15_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.5,0.0,physical_snapshot_filename,06:37:59 2023-04-08 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r15_v00_90000
Ma_xp_A2000_s030z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s030z,90000,0.0040,377,9.934932255261973e+19,156,2.5106701429591687e+19,0.2527113500577126,2.296098658173604e+18,221,7.424262112302803e+19,0.7472886499422872,3.1980868437555666e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.6,0.0,physical_snapshot_filename,09:18:06 2023-03-26 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A2000_s030z_n65_r16_v00_90000
Ma_xp_A2000_s030z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r16_v02_90000.hdf5,A2000,n65,r16,v02,s030z,90000,0.0040,366,9.939199266075419e+19,129,2.2855003599281e+19,0.229948137545546,1.59597532782283e+18,237,7.653698906147317e+19,0.7700518624544539,2.9210143495451116e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v02_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.6,0.2,physical_snapshot_filename,13:39:36 2023-04-08 BST,FullVolume,Untitled SWIFT simulation,3162273,Ma_xp_A2000_s030z_n65_r16_v02_90000
Ma_xp_A2000_s030z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s030z,90000,0.0040,341,9.913178681692953e+19,112,1.4313366804950086e+19,0.1443872572516334,1.1109332578858968e+18,229,8.481842001197944e+19,0.8556127427483665,3.459047910704721e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v06_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.6,0.6,physical_snapshot_filename,18:47:16 2023-04-08 BST,FullVolume,Untitled SWIFT simulation,3162267,Ma_xp_A2000_s030z_n65_r16_v06_90000
Ma_xp_A2000_s030z_n65_r16_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r16_v08_90000.hdf5,A2000,n65,r16,v08,s030z,90000,0.0040,303,9.943157894099434e+19,62,7.387372608048296e+18,0.07429604042023896,7.315280264579997e+17,241,9.204420633294604e+19,0.925703959579761,3.208785838421274e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v08_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.6,0.8,physical_snapshot_filename,20:14:19 2023-04-08 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r16_v08_90000
Ma_xp_A2000_s030z_n65_r16_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r16_v10_90000.hdf5,A2000,n65,r16,v10,s030z,90000,0.0040,280,9.942997409177718e+19,21,1.6391174504308987e+18,0.016485144096667858,3.2732630151055526e+17,259,9.779085664134627e+19,0.9835148559033321,3.794304055317803e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v10_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.6,1.0,physical_snapshot_filename,01:38:51 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r16_v10_90000
Ma_xp_A2000_s030z_n65_r17_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r17_v00_90000.hdf5,A2000,n65,r17,v00,s030z,90000,0.0040,382,9.917669112691963e+19,147,2.5040273259769627e+19,0.25248143465206735,1.808381839570222e+18,235,7.413641786715e+19,0.7475185653479326,2.6670705643914066e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r17_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.7,0.0,physical_snapshot_filename,22:22:47 2023-04-08 BST,FullVolume,Untitled SWIFT simulation,3162269,Ma_xp_A2000_s030z_n65_r17_v00_90000
Ma_xp_A2000_s030z_n65_r18_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,s030z,90000,0.0040,347,9.941732410398189e+19,126,2.408913263398049e+19,0.2423031684979305,1.940073876853605e+18,221,7.532819147000142e+19,0.7576968315020697,3.3457015025109606e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r18_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.8,0.0,physical_snapshot_filename,15:15:59 2023-04-08 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r18_v00_90000
Ma_xp_A2000_s030z_n65_r19_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r19_v00_90000.hdf5,A2000,n65,r19,v00,s030z,90000,0.0040,350,9.939671280541929e+19,129,2.3250457322707595e+19,0.23391575703537693,1.9074734107543017e+18,221,7.614625548271169e+19,0.7660842429646231,4.1770448556678047e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r19_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.9,0.0,physical_snapshot_filename,01:13:59 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r19_v00_90000
Ma_xp_A2000_s030z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,s030z,90000,0.0040,354,9.930208963789768e+19,146,2.1934480978814886e+19,0.22088639885422717,1.6154537916408502e+18,208,7.736760865908279e+19,0.7791136011457728,3.2094466586800384e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r20_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.0,0.0,physical_snapshot_filename,04:04:38 2023-03-27 BST,FullVolume,Untitled SWIFT simulation,3162273,Ma_xp_A2000_s030z_n65_r20_v00_90000
Ma_xp_A2000_s030z_n65_r20_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r20_v02_90000.hdf5,A2000,n65,r20,v02,s030z,90000,0.0040,346,9.940479998665857e+19,130,2.1967301718333866e+19,0.22098833981137897,1.6936193879638904e+18,216,7.74374982683247e+19,0.7790116601886209,3.761420380536437e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r20_v02_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.0,0.2,physical_snapshot_filename,13:05:47 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162273,Ma_xp_A2000_s030z_n65_r20_v02_90000
Ma_xp_A2000_s030z_n65_r20_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r20_v04_90000.hdf5,A2000,n65,r20,v04,s030z,90000,0.0040,315,9.940612162717988e+19,100,1.6647446894187278e+19,0.16746903129993446,1.6442466743443855e+18,215,8.275867473299261e+19,0.8325309687000657,4.229406994267032e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r20_v04_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.0,0.4,physical_snapshot_filename,18:20:12 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r20_v04_90000
Ma_xp_A2000_s030z_n65_r20_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r20_v06_90000.hdf5,A2000,n65,r20,v06,s030z,90000,0.0040,299,9.94252539470155e+19,72,1.0735402715289043e+19,0.10797460694452965,1.0714728481479369e+18,227,8.868985123172645e+19,0.8920253930554704,4.673446740526268e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r20_v06_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.0,0.6,physical_snapshot_filename,16:26:28 2023-04-09 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r20_v06_90000
Ma_xp_A2000_s030z_n65_r20_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r20_v08_90000.hdf5,A2000,n65,r20,v08,s030z,90000,0.0040,272,9.944111363325983e+19,33,4.025905822212733e+18,0.040485325185117375,7.469786334606619e+17,239,9.541520781104711e+19,0.9595146748148827,3.851543676779338e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r20_v08_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.0,0.8,physical_snapshot_filename,19:03:42 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r20_v08_90000
Ma_xp_A2000_s030z_n65_r20_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r20_v10_90000.hdf5,A2000,n65,r20,v10,s030z,90000,0.0040,225,9.944190032397006e+19,0,0.0,0.0,0.0,225,9.944190032397006e+19,1.0,5.008388208831103e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r20_v10_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.0,1.0,physical_snapshot_filename,04:32:53 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r20_v10_90000
Ma_xp_A2000_s030z_n65_r22_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r22_v00_90000.hdf5,A2000,n65,r22,v00,s030z,90000,0.0040,307,9.941678915419764e+19,112,2.068968441708127e+19,0.20811056757215438,1.924560334588203e+18,195,7.872710473711637e+19,0.7918894324278457,6.243681545901244e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r22_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.2,0.0,physical_snapshot_filename,03:29:35 2023-04-10 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r22_v00_90000
Ma_xp_A2000_s030z_n65_r24_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r24_v00_90000.hdf5,A2000,n65,r24,v00,s030z,90000,0.0040,261,9.941927509710209e+19,74,1.4199139303077327e+19,0.14282078891853847,1.5916327946937723e+18,187,8.522013579402476e+19,0.8571792110814614,1.7094979547614806e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r24_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.4,0.0,physical_snapshot_filename,02:30:14 2023-04-12 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r24_v00_90000
Ma_xp_A2000_s030z_n65_r26_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r26_v00_90000.hdf5,A2000,n65,r26,v00,s030z,90000,0.0040,164,9.942226452245108e+19,6,7.247341648450499e+18,0.0728945541852342,6.693259595287863e+18,158,9.217492287400056e+19,0.9271054458147656,4.326579039982779e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r26_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.6,0.0,physical_snapshot_filename,00:39:27 2023-04-18 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r26_v00_90000
Ma_xp_A2000_s030z_n65_r28_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r28_v00_90000.hdf5,A2000,n65,r28,v00,s030z,90000,0.0040,2,9.950927252202727e+19,0,0.0,0.0,0.0,2,9.950927252202727e+19,1.0,7.97581102104505e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r28_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.8,0.0,physical_snapshot_filename,20:48:40 2023-04-26 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r28_v00_90000
Ma_xp_A2000_s030z_n65_r30_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s030z_n65_r30_v00_90000.hdf5,A2000,n65,r30,v00,s030z,90000,0.0040,132,9.941033828511452e+19,0,0.0,0.0,0.0,132,9.941033828511452e+19,1.0,9.474771640976207e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r30_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,3.0,0.0,physical_snapshot_filename,01:23:00 2023-04-28 BST,FullVolume,Untitled SWIFT simulation,3162277,Ma_xp_A2000_s030z_n65_r30_v00_90000
Ma_xp_A2000_s036mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036mz_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s036mz,90000,0.0040,1,1.0016129079298584e+20,0,0.0,0.0,0.0,1,1.0016129079298584e+20,1.0,1.0016129079298584e+20,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036mz_n65_r12_v00_90000.hdf5,True,False,mapped,,retrograde_z,3.6,1.2,0.0,physical_snapshot_filename,09:49:05 2023-04-23 BST,FullVolume,Untitled SWIFT simulation,3162274,Ma_xp_A2000_s036mz_n65_r12_v00_90000
Ma_xp_A2000_s036x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036x_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s036x,90000,0.0040,2250,9.675258617988742e+19,830,2.1410582351396487e+19,0.22129209354247983,7.83705275996451e+17,1420,7.534200382849093e+19,0.7787079064575202,4.458058193882082e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036x_n65_r12_v00_90000.hdf5,True,False,mapped,,equatorial,3.6,1.2,0.0,physical_snapshot_filename,17:23:07 2023-03-30 BST,FullVolume,Untitled SWIFT simulation,3162274,Ma_xp_A2000_s036x_n65_r12_v00_90000
Ma_xp_A2000_s036x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036x_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s036x,90000,0.0040,492,9.862853139228044e+19,120,1.2679251017189159e+19,0.1285556100065944,5.158207938290663e+18,372,8.594928037509128e+19,0.8714443899934056,2.5487319451798303e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036x_n65_r16_v00_90000.hdf5,True,False,mapped,,equatorial,3.6,1.6,0.0,physical_snapshot_filename,13:54:53 2023-06-17 BST,FullVolume,Untitled SWIFT simulation,3162274,Ma_xp_A2000_s036x_n65_r16_v00_90000
Ma_xp_A2000_s036x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036x_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s036x,90000,0.0040,538,9.860259053547161e+19,0,0.0,0.0,0.0,538,9.860259053547161e+19,1.0,3.2015103275343974e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036x_n65_r16_v06_90000.hdf5,True,False,mapped,,equatorial,3.6,1.6,0.6,physical_snapshot_filename,16:41:57 2023-06-23 BST,FullVolume,Untitled SWIFT simulation,3162268,Ma_xp_A2000_s036x_n65_r16_v06_90000
Ma_xp_A2000_s036x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036x_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,s036x,90000,0.0040,6,1.0014694255137078e+20,0,0.0,0.0,0.0,6,1.0014694255137078e+20,1.0,7.690048236742104e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036x_n65_r20_v00_90000.hdf5,True,False,mapped,,equatorial,3.6,2.0,0.0,physical_snapshot_filename,07:45:59 2023-07-04 BST,FullVolume,Untitled SWIFT simulation,3162274,Ma_xp_A2000_s036x_n65_r20_v00_90000
Ma_xp_A2000_s036y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036y_n65_r12_v00_90000.hdf5,A2000,n65,r12,v00,s036y,90000,0.0040,2223,9.457361755211778e+19,614,2.352252918051535e+19,0.2487218929481313,3.0653287475400904e+18,1609,7.1051088371602416e+19,0.7512781070518686,4.118799930486456e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036y_n65_r12_v00_90000.hdf5,True,False,mapped,,equatorial,3.6,1.2,0.0,physical_snapshot_filename,04:36:50 2023-04-03 BST,FullVolume,Untitled SWIFT simulation,3162235,Ma_xp_A2000_s036y_n65_r12_v00_90000
Ma_xp_A2000_s036y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036y_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s036y,90000,0.0040,4671,9.060976593875205e+19,2006,1.5719430753326782e+19,0.17348495044068848,1.3774943399379878e+18,2665,7.489033518542525e+19,0.8265150495593114,9.6369808090847e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036y_n65_r16_v00_90000.hdf5,True,False,mapped,,equatorial,3.6,1.6,0.0,physical_snapshot_filename,22:04:00 2023-06-09 BST,FullVolume,Untitled SWIFT simulation,3162274,Ma_xp_A2000_s036y_n65_r16_v00_90000
Ma_xp_A2000_s036y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036y_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s036y,90000,0.0040,3299,9.36062991540688e+19,566,5.423792901279525e+18,0.05794260589613074,1.5987993055196552e+18,2733,8.818250625278928e+19,0.9420573941038693,1.672450434278276e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036y_n65_r16_v06_90000.hdf5,True,False,mapped,,equatorial,3.6,1.6,0.6,physical_snapshot_filename,07:11:22 2023-06-17 BST,FullVolume,Untitled SWIFT simulation,3162274,Ma_xp_A2000_s036y_n65_r16_v06_90000
Ma_xp_A2000_s036y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s036y_n65_r20_v00_90000.hdf5,A2000,n65,r20,v00,s036y,90000,0.0040,86,1.0000884470709684e+20,0,0.0,0.0,0.0,86,1.0000884470709684e+20,1.0,9.608540888534196e+19,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s036y_n65_r20_v00_90000.hdf5,True,False,mapped,,equatorial,3.6,2.0,0.0,physical_snapshot_filename,01:15:46 2023-07-06 BST,FullVolume,Untitled SWIFT simulation,3162274,Ma_xp_A2000_s036y_n65_r20_v00_90000
