simulation_id,filename,file_path,file_size_bytes,mass_code,mass_value,special_case_code,spin_code,spin_value,spin_axis,has_explicit_spin,resolution_code,resolution_value,periapsis_code,periapsis_value,velocity_code,velocity_value,timestep,fof_linking_length,chunk_index,parttype_group,particle_count_total,n_fof_groups,fragment_count_min_particles,largest_fragment_particle_count,mass_metrics_available,mass_unit,total_particle_mass_kg,largest_fragment_mass_kg,total_fragment_mass_kg,fragment_mass_fraction,particle_count_metrics_are_proxies,excluded_group_ids,min_particles
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0035_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0035_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0035_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.0035,0,PartType0,3227695,1,1,3227695,True,kg,9.996273753241453e+19,9.996273753241453e+19,9.996273753241453e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.004,0,PartType0,3227695,1,1,3227695,True,kg,9.996273753241453e+19,9.996273753241453e+19,9.996273753241453e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0045_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0045_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0045_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.0045,0,PartType0,3227695,1,1,3227695,True,kg,9.996273753241453e+19,9.996273753241453e+19,9.996273753241453e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0050_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0050_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0050_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.005,0,PartType0,3227695,1,1,3227695,True,kg,9.996273753241453e+19,9.996273753241453e+19,9.996273753241453e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0060_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0060_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0060_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.006,0,PartType0,3227695,1,1,3227695,True,kg,9.996273753241453e+19,9.996273753241453e+19,9.996273753241453e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r22_v00_90000_fof_0.0080_0000,Ma_xp_A2000_n65_r22_v00_90000_fof_0.0080_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r22_v00_90000_fof_0.0080_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r22,22,v00,0,90000,0.008,0,PartType0,3227695,1,1,3227695,True,kg,9.996273753241453e+19,9.996273753241453e+19,9.996273753241453e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0010_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0010_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0010_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.001,0,PartType0,3227695,0,0,0,True,kg,0,0.0,0,nan,True,"-1,2147483647",20
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0020_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0020_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0020_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.002,0,PartType0,3227695,1235,1235,441,True,kg,1.7960917090970028e+18,1.3657903762814846e+16,1.7960917090970028e+18,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0030_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0030_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0030_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.003,0,PartType0,3227695,1,1,3227695,True,kg,9.996273753246935e+19,9.996273753246935e+19,9.996273753246935e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0035_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0035_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0035_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.0035,0,PartType0,3227695,1,1,3227695,True,kg,9.996273753246935e+19,9.996273753246935e+19,9.996273753246935e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0040_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0040_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.004,0,PartType0,3227695,1,1,3227695,True,kg,9.996273753246935e+19,9.996273753246935e+19,9.996273753246935e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0045_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0045_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0045_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.0045,0,PartType0,3227695,1,1,3227695,True,kg,9.996273753246935e+19,9.996273753246935e+19,9.996273753246935e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0050_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0050_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0050_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.005,0,PartType0,3227695,1,1,3227695,True,kg,9.996273753246935e+19,9.996273753246935e+19,9.996273753246935e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0060_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0060_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0060_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.006,0,PartType0,3227695,1,1,3227695,True,kg,9.996273753246935e+19,9.996273753246935e+19,9.996273753246935e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_n65_r24_v00_90000_fof_0.0080_0000,Ma_xp_A2000_n65_r24_v00_90000_fof_0.0080_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_n65_r24_v00_90000_fof_0.0080_0000.hdf5,462775088,A2000,2000,,,,,False,n65,65,r24,24,v00,0,90000,0.008,0,PartType0,3227695,1,1,3227695,True,kg,9.996273753246935e+19,9.996273753246935e+19,9.996273753246935e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030mz_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s030mz,30,mz,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162277,1,1,3162277,True,kg,9.950936692518715e+19,9.950936692518715e+19,9.950936692518715e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030x_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030x,30,x,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162277,4145,4145,43582,True,kg,9.454978247083857e+19,1.371423958132431e+18,9.454978247083857e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030x_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030x,30,x,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162277,522,522,733259,True,kg,9.80352652472565e+19,2.307394533430351e+19,9.80352652472565e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030x_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s030x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030x,30,x,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162277,432,432,748842,True,kg,9.811531873525354e+19,2.3564304260553843e+19,9.811531873525354e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030x_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030x,30,x,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3162277,3,3,2196131,True,kg,9.949083250227696e+19,6.910701798323638e+19,9.949083250227696e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030y_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030y,30,y,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162277,820,820,200567,True,kg,9.734278896540946e+19,6.3113718751753e+18,9.734278896540946e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030y_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030y,30,y,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162277,4583,4583,175960,True,kg,9.194924486874256e+19,5.537052465174255e+18,9.194924486874256e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030y_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s030y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030y,30,y,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162277,3754,3754,375918,True,kg,9.320090160298377e+19,1.1829263068869943e+19,9.320090160298377e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030y_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030y,30,y,True,n65,65,r20,20,v00,0,90000,0.004,0,PartType0,3162277,60,60,2446316,True,kg,9.940747470789294e+19,7.697974890267738e+19,9.940747470789294e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r11_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r11_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r11_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r11,11,v00,0,90000,0.004,0,PartType0,3162277,424,424,77623,True,kg,9.931665849043034e+19,2.4426120996399145e+18,9.931665849043034e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v00,0,90000,0.004,0,PartType0,3162277,370,370,100304,True,kg,9.939120536966211e+19,3.1563279476285133e+18,9.939120536966211e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r12_v02_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v02_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v02,2,90000,0.004,0,PartType0,3162277,367,367,100750,True,kg,9.938148241837883e+19,3.1703584168490527e+18,9.938148241837883e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r12_v04_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v04_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v04,4,90000,0.004,0,PartType0,3162277,374,374,117156,True,kg,9.939598909030169e+19,3.6866150793835356e+18,9.939598909030169e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r12_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v06,6,90000,0.004,0,PartType0,3162277,366,366,91623,True,kg,9.937276587782577e+19,2.883153933638984e+18,9.937276587782577e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r12_v08_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v08_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v08,8,90000,0.004,0,PartType0,3162277,319,319,97945,True,kg,9.941741849424268e+19,3.0820903169883827e+18,9.941741849424268e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r12_v10_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v10_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v10,10,90000,0.004,0,PartType0,3162255,278,278,114081,True,kg,9.921973871464976e+19,3.5898563420068915e+18,9.921973871464976e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r12_v12_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v12_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v12_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v12,12,90000,0.004,0,PartType0,3162277,275,275,101422,True,kg,9.94428443562211e+19,3.19150745557418e+18,9.94428443562211e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r12_v14_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v14_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v14_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v14,14,90000,0.004,0,PartType0,3162277,257,257,119361,True,kg,9.943972908215476e+19,3.7560072724966927e+18,9.943972908215476e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r12_v16_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r12_v16_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r12_v16_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r12,12,v16,16,90000,0.004,0,PartType0,3162274,245,245,114343,True,kg,9.945014472205038e+19,3.5980969305205724e+18,9.945014472205038e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r13_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r13_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r13_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r13,13,v00,0,90000,0.004,0,PartType0,3162277,400,400,89650,True,kg,9.938050694331793e+19,2.82107079032522e+18,9.938050694331793e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r14_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r14_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r14_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r14,14,v00,0,90000,0.004,0,PartType0,3162022,391,391,93045,True,kg,9.802975846653691e+19,2.9279100244030746e+18,9.802975846653691e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r15_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r15_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r15_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r15,15,v00,0,90000,0.004,0,PartType0,3162277,369,369,100288,True,kg,9.941059000925171e+19,3.155823131287046e+18,9.941059000925171e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r16_v00_102000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_102000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_102000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,102000,0.004,0,PartType0,3162274,340,340,101798,True,kg,9.936886385113729e+19,3.2033332117818486e+18,9.936886385113729e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r16_v00_108000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_108000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_108000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,108000,0.004,0,PartType0,3162274,324,324,109304,True,kg,9.93772027830543e+19,3.439533519563571e+18,9.93772027830543e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r16_v00_66000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_66000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_66000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,66000,0.004,0,PartType0,3162277,595,595,72968,True,kg,9.926089849904546e+19,2.296129276622628e+18,9.926089849904546e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r16_v00_72000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_72000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_72000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,72000,0.004,0,PartType0,3162277,575,575,73988,True,kg,9.928506560533073e+19,2.3282262466107474e+18,9.928506560533073e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r16_v00_78000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_78000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_78000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,78000,0.004,0,PartType0,3162277,487,487,74736,True,kg,9.932666573979263e+19,2.351764041400393e+18,9.932666573979263e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r16_v00_84000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_84000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_84000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,84000,0.004,0,PartType0,3162276,423,423,101667,True,kg,9.934419320299546e+19,3.1992109645022203e+18,9.934419320299546e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,90000,0.004,0,PartType0,3162276,377,377,101631,True,kg,9.934932243156487e+19,3.1980781278340465e+18,9.934932243156487e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r16_v00_96000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v00_96000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v00_96000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v00,0,96000,0.004,0,PartType0,3162275,357,357,101685,True,kg,9.936109133838238e+19,3.1997773851937864e+18,9.936109133838238e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r16_v02_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v02,2,90000,0.004,0,PartType0,3162273,366,366,92826,True,kg,9.939199258758847e+19,2.9210106925749873e+18,9.939199258758847e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v06,6,90000,0.004,0,PartType0,3162267,341,341,109924,True,kg,9.913178646929849e+19,3.4590451944261284e+18,9.913178646929849e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r16_v08_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v08_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v08,8,90000,0.004,0,PartType0,3162277,303,303,101971,True,kg,9.943157891836158e+19,3.208784916258567e+18,9.943157891836158e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r16_v10_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r16_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r16_v10_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r16,16,v10,10,90000,0.004,0,PartType0,3162277,280,280,120578,True,kg,9.942997409686428e+19,3.794295083755078e+18,9.942997409686428e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r17_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r17_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r17_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r17,17,v00,0,90000,0.004,0,PartType0,3162269,382,382,84756,True,kg,9.917669092753482e+19,2.667062601623115e+18,9.917669092753482e+19,1.0,True,"-1,2147483647",20
Ma_xp_A2000_s030z_n65_r18_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s030z_n65_r18_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s030z_n65_r18_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s030z,30,z,True,n65,65,r18,18,v00,0,90000,0.004,0,PartType0,3162277,347,347,106322,True,kg,9.941732422708229e+19,3.3456936978099743e+18,9.941732422708229e+19,1.0,True,"-1,2147483647",20
